648	-64.5218
650	-64.4365
652	-64.7579
654	-64.8104
656	-65.0636
658	-65.2544
660	-65.0136
662	-65.3408
664	-65.6077
666	-65.7913
668	-65.9254
670	-66.0001
672	-66.3313
674	-66.0779
676	-66.1743
678	-66.8838
680	-66.4883
682	-67.172
684	-67.0215
686	-67.1794
688	-66.9941
690	-67.6078
692	-67.6517
694	-67.9236
696	-68.0562
698	-68.2974
700	-68.5407
702	-68.4423
704	-68.6596
706	-69.1205
708	-69.0786
710	-69.6833
712	-69.3064
714	-69.9749
716	-69.7858
718	-69.4395
720	-69.0609
722	-69.9576
724	-70.0875
726	-69.9236
728	-70.3555
730	-70.6007
732	-70.7804
734	-70.9562
736	-71.1123
738	-71.2097
740	-71.1487
742	-70.955
744	-71.1394
746	-71.018
748	-72.435
750	-72.5943
752	-76.4263
754	-73.1252
756	-72.6308
758	-72.7874
760	-72.8199
762	-73.1724
764	-73.0813
766	-73.2312
768	-73.1099
770	-73.9015
772	-73.7277
774	-73.7957
776	-74.0469
778	-74.0779
780	-74.3881
782	-74.549
784	-74.1752
786	-74.437
788	-75.2703
790	-75.2312
792	-74.9539
794	-74.4547
796	-75.9368
798	-74.2264
800	-73.7206
802	-77.4267
804	-75.5193
806	-73.1307
808	-76.3096
810	-75.3764
812	-76.4631
814	-77.11
816	-78.4339
818	-77.2136
820	-76.7545
822	-77.0071
824	-76.8555
826	-77.0113
828	-77.856
830	-77.3865
832	-78.687
834	-77.5006
836	-78.355
838	-78.5858
840	-78.1676
842	-78.3939
844	-78.8017
846	-78.697
848	-78.8719
850	-78.8639
852	-78.7828
854	-79.3451
856	-79.0363
858	-79.143
860	-79.7867
862	-79.7462
864	-79.9955
866	-80.1113
868	-80.212
870	-80.1219
872	-80.9767
874	-80.7436
876	-80.984
878	-80.1241
880	-81.2301
882	-80.8511
884	-80.7973
886	-81.6669
888	-81.2293
890	-81.7844
892	-81.5509
894	-81.8887
896	-82.4323
898	-81.8032
900	-82.1413
902	-82.4625
904	-82.6165
906	-82.5477
908	-82.4006
910	-82.9811
912	-82.8888
914	-83.1486
916	-83.1689
918	-81.4565
920	-83.6282
922	-83.7582
924	-83.3129
926	-83.7105
928	-84.1527
930	-84.1914
932	-84.4343
934	-84.5306
936	-84.429
938	-84.3563
940	-84.6992
942	-84.4693
944	-85.2646
946	-84.9789
948	-84.9136
950	-85.7781
952	-84.088
954	-85.7402
956	-85.0754
958	-85.9441
960	-85.8544
962	-86.0952
964	-85.8415
966	-86.3693
968	-86.3794
970	-86.3252
972	-86.453
974	-86.6307
976	-86.6827
978	-86.7972
980	-87.1775
982	-87.4696
984	-87.1311
986	-87.263
988	-87.245
990	-87.6289
992	-87.6934
994	-87.5575
996	-88.1869
998	-88.2592
1000	-88.2111
1002	-88.2412
1004	-88.1942
1006	-88.5453
1008	-88.8883
1010	-88.8092
1012	-89.0866
1014	-88.6749
1016	-89.1994
1018	-89.2607
1020	-89.373
1022	-89.3694
1024	-89.3472
1026	-89.683
1028	-89.9747
1030	-89.858
1032	-90.1052
1034	-90.2443
1036	-90.512
1038	-90.1565
1040	-90.5066
1042	-90.4574
1044	-90.8347
1046	-90.8318
1048	-90.8623
1050	-91.036
1052	-91.0389
1054	-91.3764
1056	-91.1507
1058	-91.4626
1060	-91.5343
1062	-91.6897
1064	-91.6953
1066	-91.8638
1068	-92.2607
1070	-92.0611
1072	-92.121
1074	-92.2643
1076	-92.3904
1078	-92.346
1080	-92.2171
1082	-92.5971
1084	-92.6591
1086	-92.8183
1088	-92.9582
1090	-93.0805
1092	-93.3845
1094	-93.3903
1096	-93.3045
1098	-93.6158
1100	-93.6802
1102	-93.8569
1104	-93.9321
1106	-93.9062
1108	-93.8507
1110	-93.9657
1112	-94.0582
1114	-94.3802
1116	-94.4349
1118	-94.4894
1120	-94.6529
1122	-94.8944
1124	-94.644
1126	-95.0618
1128	-94.9708
1130	-95.1807
1132	-95.3091
1134	-95.2904
1136	-95.4583
1138	-95.4978
1140	-95.7992
1142	-95.6762
1144	-95.6164
1146	-95.7894
1148	-96.0543
1150	-96.0523
1152	-96.3792
1154	-96.5779
1156	-96.7445
1158	-96.4382
1160	-96.3545
1162	-96.7476
1164	-97.1349
1166	-96.7204
1168	-97.0405
1170	-97.1557
1172	-97.1913
1174	-97.252
1176	-97.4061
1178	-97.3575
1180	-97.6957
1182	-97.7678
1184	-97.8554
1186	-97.7755
1188	-97.9794
1190	-98.2276
1192	-98.1344
1194	-98.3284
1196	-98.4103
1198	-98.5968
1200	-98.5244
1202	-98.6408
1204	-98.5201
1206	-98.6886
1208	-98.914
1210	-98.9167
1212	-99.207
1214	-99.1616
1216	-99.2081
1218	-99.2311
1220	-99.4432
1222	-99.6108
1224	-99.7453
1226	-100.081
1228	-99.8791
1230	-100.029
1232	-99.9928
1234	-99.955
1236	-99.9849
1238	-100.702
1240	-100.096
1242	-100.725
1244	-100.516
1246	-100.814
1248	-100.778
1250	-100.839
1252	-100.851
1254	-101.115
1256	-101.27
1258	-101.019
1260	-101.231
1262	-101.644
1264	-101.255
1266	-101.583
1268	-101.356
1270	-101.928
1272	-101.55
1274	-101.946
1276	-101.87
1278	-102.143
1280	-101.989
1282	-101.972
1284	-102.389
1286	-102.352
1288	-102.025
1290	-102.784
1292	-101.628
1294	-102.784
1296	-102.646
1298	-102.638
1300	-103.116
1302	-102.825
1304	-103.38
1306	-103.191
1308	-103.178
1310	-103.422
1312	-103.412
1314	-103.485
1316	-103.628
1318	-103.697
1320	-103.983
1322	-104.002
1324	-104.259
1326	-104.09
1328	-104.357
1330	-104.513
1332	-104.24
1334	-103.959
1336	-104.705
1338	-104.422
1340	-104.492
1342	-104.242
1344	-104.887
1346	-104.654
1348	-104.689
1350	-105.353
1352	-105.228
1354	-105.35
1356	-105.407
1358	-105.284
1360	-106.036
1362	-105.971
1364	-105.74
1366	-105.503
1368	-105.776
1370	-105.941
1372	-106.082
1374	-106.322
1376	-105.939
1378	-106.235
1380	-105.976
1382	-106.308
1384	-106.401
1386	-106.411
1388	-106.639
1390	-107.025
1392	-106.866
1394	-106.891
1396	-106.92
1398	-107.049
1400	-107.204
1402	-107.242
1404	-107.09
1406	-106.91
1408	-106.869
1410	-107.493
1412	-107.263
1414	-107.698
1416	-107.897
1418	-108.101
1420	-107.912
1422	-107.469
1424	-108.067
1426	-107.886
1428	-108.375
1430	-108.604
1432	-106.425
1434	-108.454
1436	-108.633
1438	-108.289
1440	-108.66
1442	-108.635
1444	-108.83
1446	-108.791
1448	-109.111
1450	-108.916
1452	-109.714
1454	-109.26
1456	-108.834
1458	-108.127
1460	-109.022
1462	-110.401
1464	-108.149
1466	-108.864
1468	-108.146
1470	-110.482
1472	-110.496
1474	-109.282
1476	-110.43
1478	-110.047
1480	-110.213
1482	-110.125
1484	-109.877
1486	-110.22
1488	-110.12
1490	-110.299
1492	-110.548
1494	-110.246
1496	-110.643
1498	-109.702
1500	-110.842
1502	-110.918
1504	-111.307
1506	-110.637
1508	-111.054
1510	-111.197
1512	-110.396
1514	-110.709
1516	-109.948
1518	-111.372
1520	-111.168
1522	-111.657
1524	-111.162
1526	-111.927
1528	-111.091
1530	-111.711
1532	-112.05
1534	-111.968
1536	-112.017
1538	-112.493
1540	-111.203
1542	-116.193
1544	-112.467
1546	-112.171
1548	-111.561
1550	-111.431
1552	-112.76
1554	-112.179
1556	-112.748
1558	-112.787
1560	-113.093
1562	-112.863
1564	-112.913
1566	-113.192
1568	-112.94
1570	-113.174
1572	-113.021
1574	-113.152
1576	-113.438
1578	-113.499
1580	-113.166
1582	-113.457
1584	-113.421
1586	-113.764
1588	-113.57
1590	-113.432
1592	-113.713
1594	-113.87
1596	-113.894
1598	-113.855
1600	-114.258
1602	-114.014
1604	-114.287
1606	-114.537
1608	-114.375
1610	-114.249
1612	-114.423
1614	-114.44
1616	-114.664
1618	-114.274
1620	-114.725
1622	-115.034
1624	-114.873
1626	-115.073
1628	-114.995
1630	-115.002
1632	-115.009
1634	-115.082
1636	-115.169
1638	-114.969
1640	-115.193
1642	-115.381
1644	-115.452
1646	-115.541
1648	-115.365
1650	-115.752
1652	-115.845
1654	-116.043
1656	-117.024
1658	-115.249
1660	-116.308
1662	-115.738
1664	-116.152
1666	-116.064
1668	-115.903
1670	-116.068
1672	-116.277
1674	-116.387
1676	-116.366
1678	-116.547
1680	-116.794
1682	-116.178
1684	-116.662
1686	-117.053
1688	-116.646
1690	-116.84
1692	-117.07
1694	-116.951
1696	-117.155
1698	-116.98
1700	-116.913
1702	-116.927
1704	-117.307
1706	-117.033
1708	-117.527
1710	-117.226
1712	-117.406
1714	-117.489
1716	-117.517
1718	-117.703
1720	-118.011
1722	-117.762
1724	-117.716
1726	-118.196
1728	-118.048
1730	-118.016
1732	-117.95
1734	-118.081
1736	-118.301
1738	-118.197
1740	-117.935
1742	-118.113
1744	-118.975
1746	-117.978
1748	-118.849
1750	-118.772
1752	-118.688
1754	-118.657
1756	-118.75
1758	-118.83
1760	-118.753
1762	-119.025
1764	-118.904
1766	-118.899
1768	-118.928
1770	-118.976
1772	-119.047
1774	-119.239
1776	-119.366
1778	-119.292
1780	-119.355
1782	-119.247
1784	-119.301
1786	-119.501
1788	-119.566
1790	-119.649
1792	-119.66
1794	-119.684
1796	-119.85
1798	-119.825
1800	-119.958
1802	-119.807
1804	-120.142
1806	-120.112
1808	-120.005
1810	-120.437
1812	-120.14
1814	-120.963
1816	-120.68
1818	-120.588
1820	-120.158
1822	-120.48
1824	-120.424
1826	-120.598
1828	-120.83
1830	-120.721
1832	-121.049
1834	-120.895
1836	-120.961
1838	-120.87
1840	-120.837
1842	-121.647
1844	-120.746
1846	-120.956
1848	-121.24
1850	-121.19
1852	-121.145
1854	-121.184
1856	-121.464
1858	-121.325
1860	-121.743
1862	-121.596
1864	-121.587
1866	-121.533
1868	-121.667
1870	-121.452
1872	-121.43
1874	-121.817
1876	-121.733
1878	-121.593
1880	-122.136
1882	-122.213
1884	-122.361
1886	-121.977
1888	-121.983
1890	-122.182
1892	-122.415
1894	-121.789
1896	-122.436
1898	-122.3
1900	-122.471
1902	-122.682
1904	-122.332
1906	-122.27
1908	-122.243
1910	-123.017
1912	-122.881
1914	-122.722
1916	-122.695
1918	-123.063
1920	-123.186
1922	-122.976
1924	-123.076
1926	-122.916
1928	-122.923
1930	-123.032
1932	-122.993
1934	-123.542
1936	-123.367
1938	-123.499
1940	-123.086
1942	-123.49
1944	-123.077
1946	-123.641
1948	-123.669
1950	-123.478
1952	-123.659
1954	-123.765
1956	-123.694
1958	-124.067
1960	-123.877
1962	-124.25
1964	-123.933
1966	-124.192
1968	-123.943
1970	-124.101
1972	-124.126
1974	-124.29
1976	-124.55
1978	-124.236
1980	-124.171
1982	-124.823
1984	-124.169
1986	-124.96
1988	-124.155
1990	-124.461
1992	-124.597
1994	-125.244
1996	-124.297
1998	-124.069
